x_lon,y_lat,depth,dts,dto,reg,srn,exclude
11.477083333333326,54.57291666666666,8.0,9.268861880925863,366.3965868088527,22.0,38G1,0
11.618750000000006,54.57291666666666,6.0,9.268861880925863,374.2624561643773,22.0,38G1,0
11.760416666666657,54.57291666666666,4.0,9.268861880925863,372.3399600925137,22.0,38G1,0
11.902083333333337,54.57291666666666,1.0,9.268861880925863,366.599510033011,22.0,38G1,0
12.043749999999989,54.57291666666666,9.0,13.006467723614694,362.61954536634994,24.0,38G2,0
12.185416666666669,54.57291666666666,16.0,20.467952280755103,361.1665856427734,24.0,38G2,0
12.32708333333332,54.57291666666666,21.0,20.67402089949158,361.1665856427734,24.0,38G2,0
12.46875,54.57291666666666,14.0,18.537723761848188,361.1665856427734,24.0,38G2,0
12.610416666666652,54.57291666666666,15.0,20.674020899490763,362.6195453663493,24.0,38G2,0
12.752083333333331,54.57291666666666,16.0,26.052228589195277,366.5995100330109,24.0,38G2,0
12.893750000000011,54.57291666666666,10.0,18.267670568867267,371.5350260833726,24.0,38G2,0
13.035416666666663,54.57291666666666,8.0,9.133839919046611,374.65847093227995,24.0,38G3,0
13.318749999999994,54.57291666666666,4.0,9.133839919044766,385.306924661267,24.0,38G3,0
13.460416666666674,54.57291666666666,2.0,9.133839919044766,392.0385065421783,24.0,38G3,0
13.743750000000006,54.57291666666666,24.0,9.133839919046508,404.91681026648774,24.0,38G3,0
13.885416666666657,54.57291666666666,20.0,18.267670568867267,412.0606456688114,24.0,38G3,0
14.027083333333337,54.57291666666666,20.0,27.401482680213185,419.5709915663936,24.0,38G4,0
14.168749999999989,54.57291666666666,20.0,36.53526698377042,425.82283729124293,24.0,38G4,0
14.310416666666669,54.57291666666666,22.0,45.66901421014683,432.32469261816414,24.0,38G4,0
14.45208333333332,54.57291666666666,24.0,54.80271508982774,438.54296037124493,24.0,38G4,0
14.59375,54.57291666666666,25.0,56.43762685529322,445.04135070378004,24.0,38G4,0
14.735416666666652,54.57291666666666,38.0,55.6157347051438,451.2516874942884,24.0,38G4,0
14.877083333333331,54.57291666666666,43.0,55.61893881348884,464.9479522807551,24.0,38G4,0
15.018750000000011,54.57291666666666,47.0,53.910098360837765,470.4797977615552,25.0,38G5,0
15.160416666666663,54.57291666666666,49.0,49.84885488176003,477.5165868088542,25.0,38G5,0
15.302083333333343,54.57291666666666,52.0,47.244824361879964,483.4599600925137,25.0,38G5,0
15.443749999999994,54.57291666666666,57.0,46.16884371887052,490.3039685282374,25.0,38G5,0
15.585416666666674,54.57291666666666,60.0,41.36450124186525,496.42692466126704,25.0,38G5,0
15.727083333333326,54.57291666666666,57.0,38.19289439884105,503.15850654217695,25.0,38G5,0
15.868750000000006,54.57291666666666,54.0,37.075447523696376,510.4597731217403,25.0,38G5,0
16.010416666666657,54.57291666666666,47.0,33.12939189297591,518.1615395146924,25.0,38G6,0
16.152083333333337,54.57291666666666,38.0,26.052228589195206,526.1505525730757,25.0,38G6,0
16.29374999999999,54.57291666666666,28.0,20.501259375420037,534.3502124122359,25.0,38G6,0
16.43541666666667,54.57291666666666,22.0,13.019575421999454,542.7077521669352,25.0,38G6,0
16.57708333333332,54.57291666666666,11.0,9.268861880922325,551.186051372272,25.0,38G6,3
16.71875,54.57291666666666,4.0,9.133839919044663,559.7584381708579,25.0,38G6,3
18.56041666666667,54.57291666666666,8.0,9.133839919046508,675.5346623396268,26.0,38G8,3
18.70208333333332,54.57291666666666,46.0,13.01957542199931,692.7197977615539,26.0,38G8,0
18.84375,54.57291666666666,62.0,20.501259375420037,699.7565868088542,26.0,38G8,0
18.98541666666665,54.57291666666666,73.0,28.95319773371594,707.6224561643772,26.0,38G8,0
19.12708333333333,54.57291666666666,77.0,29.277028872766177,715.9213381399674,26.0,38G9,0
19.26875000000001,54.57291666666666,79.0,26.052228589195206,724.4668206026068,26.0,38G9,0
19.410416666666663,54.57291666666666,78.0,20.501259375419853,733.163796154667,26.0,38G9,0
19.552083333333343,54.57291666666666,66.0,13.01957542199931,741.9597205891305,26.0,38G9,0
19.693749999999994,54.57291666666666,28.0,9.268861880922325,750.8235239497742,26.0,38G9,3
19.835416666666674,54.57291666666666,1.0,9.133839919044663,759.7357721098045,26.0,38G9,3
19.977083333333326,54.57291666666666,-0.0,0.0,768.6837312675342,26.0,38G9,3
20.118750000000006,54.57291666666666,-0.0,0.0,776.8957001454704,26.0,38H0,3
20.260416666666657,54.57291666666666,-0.0,0.0,785.2007439307793,26.0,38H0,3
10.060416666666669,54.65625,9.0,9.115155669717984,333.4713842586669,22.0,38G0,0
10.20208333333332,54.65625,23.0,18.23030207003953,333.47422010748426,22.0,38G0,0
10.34375,54.65625,21.0,25.97358267337456,333.4776860467273,22.0,38G0,0
10.485416666666652,54.65625,19.0,20.649267184198866,333.4817820174889,22.0,38G0,0
10.627083333333331,54.65625,20.0,18.53772376184748,333.4865079501634,22.0,38G0,0
10.768750000000011,54.65625,22.0,18.53772376184748,333.4918637644523,22.0,38G0,0
10.910416666666663,54.65625,20.0,20.434624758144636,333.4978493693715,22.0,38G0,0
11.052083333333343,54.65625,17.0,12.993360115185244,333.64769955382724,22.0,38G1,0
11.193749999999994,54.65625,19.0,9.268861880925156,334.5213766075662,22.0,38G1,0
