x_lon,y_lat,year,country,HaulNumber,doty,trawl_depth,trawl_dur,trawl_net,time_minutes,ntd
19.4613,63.1488,2007,SE,1,274,40.0,30,16.0,279,0
18.812,62.4123,2007,SE,10,275,80.0,31,15.0,779,1
19.404,62.406,2007,SE,11,275,63.6,60,13.4,921,0
20.3698,62.3898,2007,SE,12,275,2.4,30,17.6,1155,-1
19.1682,62.0292,2007,SE,13,276,14.6,30,18.5,305,0
17.9218,62.1738,2007,SE,14,276,3.3,30,17.0,564,1
17.7558,61.9737,2007,SE,15,276,53.0,30,12.0,698,1
18.0817,61.8302,2007,SE,16,276,22.0,46,18.0,866,1
18.501,61.8075,2007,SE,17,276,35.0,30,17.0,1006,0
19.24,61.6672,2007,SE,18,276,9.5,40,17.0,1087,-1
20.5873,62.112,2007,SE,19,277,58.0,50,15.3,382,1
20.2715,63.2997,2007,SE,2,274,26.0,30,15.0,645,1
20.8553,61.9435,2007,SE,20,277,23.7,50,19.6,526,1
20.875,61.7645,2007,SE,21,277,33.0,31,17.0,686,1
20.5143,61.3828,2007,SE,22,277,64.0,50,15.3,913,0
19.5881,61.5518,2007,SE,23,277,8.9,40,18.1,1180,-1
17.9599,61.2041,2007,SE,24,278,22.0,31,9.4,284,0
18.0673,61.1226,2007,SE,25,278,24.9,30,18.3,395,1
18.7309,61.1367,2007,SE,26,281,29.1,30,15.5,433,1
19.2934,61.093,2007,SE,27,281,58.0,30,14.0,807,1
19.5531,61.0879,2007,SE,28,281,50.0,32,12.3,985,0
20.2436,61.1146,2007,SE,29,281,18.9,30,17.0,1272,-1
20.5278,62.9752,2007,SE,3,274,26.0,30,20.0,823,1
20.3896,60.8865,2007,SE,30,282,47.0,34,16.4,390,1
19.9261,60.9121,2007,SE,31,282,63.2,31,22.2,557,1
19.4131,60.938,2007,SE,32,282,84.0,60,12.0,705,1
18.7309,60.8829,2007,SE,33,282,46.0,30,15.0,912,0
18.6636,60.9081,2007,SE,34,282,2.0,40,21.6,987,0
17.8292,60.7748,2007,SE,35,282,17.5,30,21.2,1192,-1
20.0543,60.8335,2007,SE,36,283,42.0,30,15.9,288,0
18.9647,60.6176,2007,SE,37,283,40.0,30,16.0,705,1
20.2313,62.915,2007,SE,4,274,29.0,30,14.8,957,0
19.8218,62.7943,2007,SE,5,274,21.0,41,17.5,1141,-1
19.1692,62.7452,2007,SE,6,275,53.0,31,12.9,303,0
18.8155,62.6122,2007,SE,7,275,60.0,30,16.7,423,1
18.5648,62.5313,2007,SE,8,275,24.0,30,20.1,530,1
18.7185,62.422,2007,SE,9,275,3.1,30,17.0,710,1
18.6966,62.7897,2008,SE,1,266,84.7,32,12.7,524,1
20.2561,62.5916,2008,SE,10,267,14.3,30,16.4,1025,0
18.8312,62.4473,2008,SE,11,268,71.7,30,13.0,278,0
19.0918,62.3766,2008,SE,12,268,16.4,31,12.5,390,1
19.6222,62.3773,2008,SE,13,268,79.2,30,10.6,538,1
20.1019,62.3639,2008,SE,14,268,70.8,30,12.97,673,1
20.4914,62.1279,2008,SE,15,268,16.1,30,14.7,918,1
18.9884,62.124,2008,SE,16,268,15.3,31,13.6,1215,-1
18.3456,61.6238,2008,SE,17,269,15.2,30,14.6,274,0
18.9152,61.5849,2008,SE,18,269,15.6,30,15.0,431,1
19.1975,61.6161,2008,SE,19,269,14.8,30,14.5,539,1
18.9561,62.8927,2008,SE,2,266,88.2,30,14.8,688,1
19.7258,61.621,2008,SE,20,269,4.9,30,18.49,700,1
20.2028,61.6198,2008,SE,21,269,90.2,30,13.6,832,1
20.482,61.6204,2008,SE,22,269,15.3,30,15.5,933,0
18.2214,61.2148,2008,SE,23,270,34.2,30,18.0,335,0
19.2791,61.3823,2008,SE,25,273,20.0,60,16.4,404,1
19.9221,61.39,2008,SE,26,273,75.3,45,10.6,601,1
20.3617,61.3933,2008,SE,27,273,82.2,45,13.5,750,1
20.2504,61.1117,2008,SE,28,273,15.1,30,13.4,1059,-1
19.9272,60.9691,2008,SE,29,273,21.4,30,17.2,1202,-1
19.2793,63.1268,2008,SE,3,266,69.6,29,13.4,828,1
18.7711,61.0984,2008,SE,30,274,21.0,60,15.2,293,0
18.9548,60.9426,2008,SE,31,274,74.1,45,11.4,536,1
19.8835,60.908,2008,SE,32,274,81.1,45,12.7,761,1
20.4367,60.8736,2008,SE,33,274,16.6,30,18.4,1014,0
20.219,60.7526,2008,SE,34,274,20.2,30,16.7,1219,-1
20.0816,63.3364,2008,SE,4,266,46.9,30,12.9,1025,0
20.4206,63.3785,2008,SE,5,266,9.7,20,15.1,1140,-1
19.4565,63.1355,2008,SE,6,267,69.3,30,14.1,276,0
19.4909,62.9102,2008,SE,7,267,88.1,30,13.5,405,1
19.8058,62.8734,2008,SE,8,267,61.8,45,12.5,526,1
20.0768,62.8745,2008,SE,9,267,16.3,30,12.3,663,1
21.48167,58.09167,2008,EE,1,294,20.0,30,16.0,395,1
20.90333,58.08667,2008,EE,2,294,44.0,30,13.0,620,1
20.48667,58.40167,2008,EE,3,294,23.0,30,18.0,950,0
21.17167,58.40167,2008,EE,4,295,36.0,30,16.0,370,0
22.59167,59.23167,2008,EE,5,297,23.0,30,18.0,335,0
23.025,59.29833,2008,EE,6,297,56.0,30,14.0,500,1
23.03833,59.615,2008,EE,7,297,31.0,15,17.0,715,1
22.72833,59.61,2008,EE,8,297,33.0,30,17.0,865,0
20.089,63.3375,2009,SE,1,264,59.0,30,11.7,349,1
20.5443,62.372,2009,SE,11,266,47.0,40,17.0,273,0
20.2935,62.1103,2009,SE,12,266,82.0,30,12.1,515,1
19.9382,62.1467,2009,SE,13,266,86.0,50,12.9,650,1
18.92,62.1718,2009,SE,14,266,19.2,30,16.9,924,1
17.867,62.1348,2009,SE,15,266,19.9,46,20.0,1176,-1
19.1715,62.089,2009,SE,16,267,57.0,44,13.9,277,0
18.409,62.0538,2009,SE,17,267,63.0,40,11.7,471,1
17.9425,61.7468,2009,SE,18,267,50.0,50,12.4,654,1
18.0812,61.6933,2009,SE,19,267,47.0,45,13.2,813,1
20.382,63.2467,2009,SE,2,264,55.5,43,13.4,430,1
18.941,61.5805,2009,SE,20,267,9.0,35,15.7,1062,-1
19.417,61.6118,2009,SE,21,267,18.0,30,17.9,1213,-1
17.9263,61.0873,2009,SE,22,268,40.0,46,14.8,274,0
17.6348,60.9062,2009,SE,23,268,33.7,40,16.4,425,1
18.1083,61.2772,2009,SE,24,271,60.4,45,13.2,299,0
18.9585,61.4118,2009,SE,25,271,15.5,30,16.6,527,1
19.7333,61.5623,2009,SE,26,271,25.0,40,15.5,735,1
20.1043,61.697,2009,SE,27,271,84.0,30,12.0,932,0
20.4915,61.5783,2009,SE,28,272,65.3,63,12.6,289,0
20.2653,61.4272,2009,SE,29,272,82.0,54,12.5,521,1
19.9555,63.0828,2009,SE,3,264,68.0,43,11.9,803,1
19.7432,61.3312,2009,SE,31,272,72.0,60,14.1,869,1
20.1408,61.2355,2009,SE,32,272,15.5,45,13.5,1062,-1
18.0783,60.7938,2009,SE,33,273,34.0,60,17.5,651,1
19.0768,60.9385,2009,SE,34,273,78.0,60,14.6,935,0
20.1533,60.9607,2009,SE,35,273,21.8,46,19.1,1188,-1
19.2053,60.6297,2009,SE,36,274,33.5,60,14.3,285,0
18.9392,60.5317,2009,SE,37,274,55.5,50,9.3,427,1
19.7142,63.1175,2009,SE,4,264,80.6,39,12.8,981,0
19.153,62.9228,2009,SE,5,264,23.6,35,18.7,1229,-1
20.2878,62.628,2009,SE,6,265,52.0,46,13.0,319,0
20.0868,62.7107,2009,SE,7,265,63.0,40,14.1,476,1
19.5193,62.6227,2009,SE,8,265,85.0,45,11.2,681,1
18.8045,62.5953,2009,SE,9,265,89.0,44,12.4,893,1
20.4448,63.2249,2010,SE,1,263,19.0,47,17.7,221,0
18.0157,62.3512,2010,SE,10,264,65.0,30,12.2,807,1
20.4277,62.4179,2010,SE,11,265,20.0,69,18.7,173,-1
20.7827,62.1316,2010,SE,12,265,40.0,79,13.8,416,1
19.8518,62.1306,2010,SE,13,265,80.0,57,10.9,721,1
19.2239,62.1144,2010,SE,14,265,16.0,40,12.2,984,0
18.7078,62.0743,2010,SE,15,265,17.0,30,13.3,1150,-1
19.5608,61.8538,2010,SE,16,266,19.0,53,14.8,187,-1
20.651,61.8431,2010,SE,17,266,21.0,60,14.8,432,1
20.685,61.6055,2010,SE,18,266,73.0,80,11.8,724,1
19.7945,61.5947,2010,SE,19,266,21.9,40,17.0,1045,0
17.6156,60.9289,2010,SE,20,267,28.0,41,17.8,164,-1
19.286,60.6744,2010,SE,21,270,22.0,56,17.4,200,-1
20.1266,60.847,2010,SE,22,270,20.63,38,17.0,466,1
20.501,60.9136,2010,SE,23,270,19.72,30,16.7,663,1
20.4482,61.0928,2010,SE,24,270,22.8,30,18.6,931,0
20.985,61.2514,2010,SE,25,270,21.32,30,15.5,1116,-1
19.5135,61.0833,2010,SE,26,271,40.0,44,17.2,282,0
19.098,61.3162,2010,SE,27,271,20.79,50,16.2,467,1
18.8127,61.6248,2010,SE,28,271,20.82,30,16.8,658,1
18.4302,61.7885,2010,SE,29,271,57.84,30,16.0,819,1
19.3729,63.1741,2010,SE,3,263,69.0,45,13.0,616,1
17.7449,61.692,2010,SE,30,271,21.42,31,17.83,1044,0
17.863,61.0962,2010,SE,31,272,30.14,40,15.4,148,-1
18.515,60.8583,2010,SE,32,272,21.98,47,12.0,358,1
18.6604,61.0413,2010,SE,33,272,12.39,30,17.33,529,1
18.8252,61.1934,2010,SE,34,272,10.59,30,16.6,665,1
18.8368,60.9137,2010,SE,35,272,31.85,41,14.12,837,1
19.1983,60.8285,2010,SE,36,272,21.01,36,16.5,983,0
19.4357,62.9402,2010,SE,4,263,18.0,30,13.8,805,1
20.1509,62.9236,2010,SE,5,263,18.3,40,18.1,975,0
20.4642,62.8315,2010,SE,6,263,9.9,40,13.5,1130,-1
19.0727,62.6947,2010,SE,7,264,78.0,40,12.0,151,-1
18.5605,62.6625,2010,SE,8,264,72.0,35,12.4,331,1
17.8702,62.3195,2010,SE,9,264,59.0,61,12.3,604,1
12.1823,54.3917,2010,DE,1,279,8.0,30,8.0,1026,0
12.7905,54.7198,2010,DE,2,279,13.0,30,8.0,1247,-1
13.2857,54.7165,2010,DE,3,279,19.0,30,8.0,1389,-1
13.8015,54.72,2010,DE,4,280,28.0,30,8.0,100,-1
14.1232,54.6245,2010,DE,5,280,14.0,30,8.0,1005,0
13.7517,54.5632,2010,DE,6,280,13.0,30,8.0,1137,-1
13.7233,54.4542,2010,DE,7,280,12.0,30,8.0,1219,-1
14.7165,54.5607,2010,DE,8,281,20.0,30,8.0,52,-1
14.1473,54.9015,2010,DE,9,281,26.0,30,8.0,1019,0
13.4433,54.8908,2010,DE,10,281,33.0,30,8.0,1202,-1
12.8077,54.9063,2010,DE,11,281,17.0,30,8.0,1379,-1
12.3202,54.7935,2010,DE,12,282,11.0,30,8.0,98,-1
12.7587,55.0837,2010,DE,13,282,19.0,30,8.0,1068,-1
13.2325,55.0832,2010,DE,14,282,39.0,30,8.0,1205,-1
13.856,55.0813,2010,DE,15,282,35.0,30,8.0,1372,-1
14.2518,55.0515,2010,DE,16,283,37.0,30,8.0,64,-1
14.1327,55.2663,2010,DE,17,283,19.0,30,8.0,1081,-1
13.7058,55.2682,2010,DE,18,283,30.0,30,8.0,1208,-1
13.2545,55.2613,2010,DE,19,283,28.0,30,8.0,1335,-1
12.9995,55.2702,2010,DE,20,283,17.0,30,8.0,1426,-1
11.6193,54.2307,2010,DE,21,284,12.0,30,8.0,1035,0
11.2747,54.1278,2010,DE,22,284,15.0,30,8.0,1152,-1
11.3963,54.3112,2010,DE,23,284,10.0,30,8.0,1330,-1
11.4753,54.5358,2010,DE,24,285,8.0,30,8.0,11,-1
11.2137,54.6,2010,DE,25,285,15.0,30,8.0,113,-1
10.69,54.498,2010,DE,26,285,10.0,30,8.0,1027,0
10.4533,54.7723,2010,DE,27,285,14.0,30,8.0,1238,-1
10.2095,54.6213,2010,DE,28,285,11.0,30,8.0,1415,-1
10.1733,54.8555,2010,DE,29,286,21.0,30,8.0,103,-1
10.0355,55.0468,2010,DE,30,286,17.0,30,8.0,968,0
9.8108,55.096,2010,DE,31,286,12.0,30,8.0,1064,-1
10.2327,55.699,2010,DE,32,286,11.0,31,8.0,1414,-1
10.4635,55.8643,2010,DE,33,287,17.0,30,8.0,136,-1
10.6617,56.0423,2010,DE,34,287,15.0,30,8.0,991,0
10.929,55.7943,2010,DE,35,287,10.0,30,8.0,1200,-1
10.8663,55.462,2010,DE,36,287,15.0,30,8.0,1385,-1
10.9988,55.294,2010,DE,37,288,11.0,30,8.0,54,-1
11.2865,55.1402,2010,DE,38,288,17.0,30,8.0,1048,-1
10.8913,54.9288,2010,DE,39,288,16.0,30,8.0,1232,-1
12.8648,55.7757,2010,DE,40,289,13.0,30,8.0,1010,0
12.7223,55.9237,2010,DE,41,289,16.0,30,8.0,1115,-1
12.4862,56.1677,2010,DE,42,289,12.0,30,8.0,1256,-1
12.3625,56.1672,2010,DE,43,289,13.0,30,8.0,1379,-1
11.7548,56.1185,2010,DE,44,290,10.0,30,8.0,1063,-1
10.9767,56.1218,2010,DE,45,290,10.0,30,8.0,1253,-1
11.137,56.308,2010,DE,46,290,11.0,31,8.0,1369,-1
11.7538,56.3653,2010,DE,47,291,12.0,30,8.0,94,-1
12.092,56.3803,2010,DE,48,291,19.0,30,8.0,972,0
12.0175,56.5763,2010,DE,49,291,17.0,30,8.0,1096,-1
11.8687,56.6212,2010,DE,50,292,20.0,30,8.0,1002,0
11.7042,56.6408,2010,DE,51,292,22.0,30,8.0,1076,-1
11.7243,56.8822,2010,DE,52,293,37.0,30,8.0,9,-1
11.585,57.1103,2010,DE,53,293,17.0,30,8.0,148,-1
11.9443,57.1653,2010,DE,54,293,43.0,30,8.0,1102,-1
12.2073,56.8572,2010,DE,55,293,26.0,30,8.0,1267,-1
12.337,56.7443,2010,DE,56,293,21.0,30,8.0,1353,-1
12.4307,56.489,2010,DE,57,294,19.0,30,8.0,41,-1
20.3225,63.2518,2011,SE,1,269,24.0,35,14.0,399,1
18.1725,62.3827,2011,SE,10,271,20.0,45,13.1,814,1
17.8813,62.1022,2011,SE,11,271,17.8,31,12.2,951,0
18.7955,62.0968,2011,SE,12,271,16.0,30,12.5,1288,-1
19.6432,62.1198,2011,SE,13,272,16.8,30,15.2,72,-1
20.1042,62.1145,2011,SE,14,272,19.0,30,10.0,247,0
20.5707,61.8738,2011,SE,15,272,15.4,30,12.4,537,1
19.7818,61.8693,2011,SE,16,272,18.6,30,15.1,750,1
18.289,61.8772,2011,SE,17,272,19.0,45,12.0,1078,-1
17.9157,61.6418,2011,SE,18,272,17.9,60,11.6,1316,-1
18.7282,61.6397,2011,SE,19,273,15.0,30,16.0,145,-1
20.5773,61.6208,2011,SE,21,273,82.0,63,9.6,667,1
20.0958,61.3695,2011,SE,22,273,21.0,45,13.5,1022,0
19.1032,61.3525,2011,SE,23,273,21.6,45,15.8,1274,-1
18.1537,61.3647,2011,SE,24,274,15.4,40,15.9,98,-1
17.9933,61.1253,2011,SE,25,274,37.0,78,13.0,403,1
18.8843,61.1287,2011,SE,26,274,15.3,30,14.0,662,1
19.39,61.1382,2011,SE,27,274,25.9,30,10.2,838,1
20.2157,61.1258,2011,SE,28,274,21.0,60,16.0,1067,-1
20.6555,60.9603,2011,SE,29,274,21.2,30,14.3,1316,-1
19.0583,62.9015,2011,SE,3,269,20.0,60,12.5,1111,-1
20.205,60.7892,2011,SE,30,275,20.0,45,14.0,218,-1
19.4018,60.8767,2011,SE,31,275,20.0,60,11.4,546,1
18.6528,60.8737,2011,SE,32,275,14.4,60,14.2,808,1
18.7472,60.7342,2011,SE,34,276,12.7,25,14.9,107,-1
19.0465,60.7343,2011,SE,35,276,18.0,30,15.4,231,-1
19.685,63.0955,2011,SE,4,269,21.0,45,14.7,1417,-1
20.3962,62.9173,2011,SE,5,270,25.0,45,14.0,262,0
19.8487,62.631,2011,SE,6,270,80.0,75,9.3,634,1
18.8595,62.6797,2011,SE,7,270,18.0,60,11.0,1044,0
20.4562,62.3218,2011,SE,8,271,20.0,45,12.1,151,-1
19.3,62.3413,2011,SE,9,271,55.0,71,10.8,479,1
10.9837,54.9768,2011,DE,1,280,23.0,30,7.0,1066,-1
11.3243,55.111,2011,DE,2,280,10.0,30,10.0,1211,-1
10.9942,55.2807,2011,DE,3,280,12.0,30,9.0,1376,-1
10.861,55.43,2011,DE,4,281,10.0,30,8.0,97,-1
10.7958,55.738,2011,DE,5,281,12.0,30,7.0,1081,-1
11.054,55.8687,2011,DE,6,281,10.0,30,8.0,1236,-1
10.5753,56.0685,2011,DE,7,281,7.0,30,7.0,1411,-1
10.4873,55.8438,2011,DE,8,282,8.0,30,8.0,116,-1
10.3037,55.706,2011,DE,9,282,12.0,30,8.0,971,0
10.1032,55.6912,2011,DE,10,282,10.0,30,8.0,1045,0
9.7792,55.1737,2011,DE,11,282,10.0,30,8.0,1377,-1
10.0097,55.0747,2011,DE,12,283,14.0,30,9.0,44,-1
10.1657,54.6343,2011,DE,13,283,10.0,30,8.0,968,0
10.3668,54.795,2011,DE,14,283,13.0,30,8.0,1168,-1
10.7135,54.4662,2011,DE,15,283,12.0,30,9.0,1391,-1
10.9203,54.6248,2011,DE,16,284,14.0,30,10.0,97,-1
11.3573,54.5357,2011,DE,17,284,18.0,33,11.0,982,0
11.3955,54.3095,2011,DE,18,284,12.0,30,9.0,1117,-1
11.1287,54.118,2011,DE,19,284,12.0,30,9.0,1245,-1
11.4138,54.1663,2011,DE,20,284,14.0,30,10.0,1370,-1
11.6208,54.2408,2011,DE,21,285,12.0,15,10.0,29,-1
12.1662,54.3978,2011,DE,22,285,12.0,30,10.0,1001,0
12.8807,54.7148,2011,DE,23,285,12.0,30,9.0,1223,-1
13.3247,54.7177,2011,DE,24,285,9.0,30,9.0,1346,-1
13.6152,54.7162,2011,DE,25,286,8.0,30,8.0,3,-1
14.1217,54.6312,2011,DE,26,286,14.0,20,10.0,1000,0
13.8055,54.5643,2011,DE,27,286,13.0,30,8.0,1121,-1
13.7268,54.4942,2011,DE,28,286,18.0,30,9.0,1190,-1
14.7738,54.5708,2011,DE,29,287,20.0,30,8.0,49,-1
14.2058,54.9005,2011,DE,30,287,20.0,30,8.0,1003,0
13.754,54.8898,2011,DE,31,287,27.0,30,9.0,1139,-1
12.8217,54.9007,2011,DE,32,287,12.0,30,9.0,1358,-1
12.404,54.8467,2011,DE,33,288,10.0,30,8.0,44,-1
12.6972,55.0928,2011,DE,34,288,12.0,30,8.0,1048,-1
13.2547,55.0827,2011,DE,35,288,30.0,30,9.0,1195,-1
13.6922,55.083,2011,DE,36,288,33.0,30,8.0,1323,-1
14.195,55.026,2011,DE,37,289,30.0,30,8.0,24,-1
14.1755,55.2668,2011,DE,38,289,12.0,30,9.0,1063,-1
13.748,55.2667,2011,DE,39,289,30.0,30,9.0,1181,-1
13.4627,55.268,2011,DE,40,289,30.0,30,9.0,1280,-1
12.9957,55.2752,2011,DE,41,289,12.0,30,9.0,1419,-1
12.8733,55.7627,2011,DE,42,290,8.0,15,8.0,1002,0
12.8317,55.8015,2011,DE,43,290,12.0,15,10.0,1051,-1
12.4858,56.1792,2011,DE,44,290,12.0,35,9.0,1244,-1
12.3757,56.1672,2011,DE,45,290,8.0,30,8.0,1346,-1
11.4415,56.1168,2011,DE,46,294,10.0,15,9.0,405,0
10.9408,56.1273,2011,DE,47,294,10.0,30,9.0,535,1
11.6075,56.3682,2011,DE,48,294,9.0,30,8.0,742,1
12.0165,56.369,2011,DE,49,294,12.0,30,8.0,859,1
11.6998,56.8688,2011,DE,50,295,10.0,30,9.0,449,1
11.8938,56.8675,2011,DE,51,295,12.0,30,9.0,527,1
12.2087,56.8598,2011,DE,52,295,12.0,30,9.0,623,1
12.373,56.7127,2011,DE,53,295,10.0,30,8.0,721,1
12.4325,56.4908,2011,DE,54,295,10.0,30,9.0,837,1
11.733,54.2712,2012,DE,1,278,12.5,30,9.0,1016,0
11.1255,54.0823,2012,DE,2,278,5.0,30,8.0,1229,-1
11.3805,54.2903,2012,DE,3,278,10.0,30,8.0,1372,-1
11.244,54.585,2012,DE,4,279,18.0,30,8.0,111,-1
10.7205,54.6285,2012,DE,5,279,15.0,30,8.0,974,0
10.6888,54.498,2012,DE,6,279,12.0,30,8.0,1062,0
10.351,54.6575,2012,DE,7,279,11.0,30,8.0,1390,-1
10.043,55.0432,2012,DE,8,280,19.0,30,8.0,986,0
9.7778,55.1267,2012,DE,9,280,11.5,30,8.0,1090,-1
10.0423,55.664,2012,DE,10,280,12.0,30,8.0,1397,-1
10.3372,55.6998,2012,DE,11,281,16.0,30,8.0,65,-1
10.7013,56.0305,2012,DE,12,281,12.0,30,8.0,1027,0
11.0138,55.8872,2012,DE,13,282,12.5,30,8.0,971,0
10.9425,55.7942,2012,DE,14,282,13.5,30,8.0,1083,-1
10.8548,55.4225,2012,DE,15,282,14.0,30,8.0,1337,-1
10.9853,55.2738,2012,DE,16,283,15.0,30,8.0,50,-1
11.2853,55.1403,2012,DE,17,283,14.0,30,8.0,1032,0
10.7995,54.7427,2012,DE,18,283,5.0,30,8.0,1317,-1
12.1737,54.3852,2012,DE,19,284,12.0,30,8.0,1020,0
12.7155,54.7168,2012,DE,20,284,11.5,30,9.0,1248,-1
13.1945,54.7162,2012,DE,21,284,12.0,30,9.0,1392,-1
13.4967,54.7132,2012,DE,22,285,20.0,30,9.0,58,-1
14.1172,54.6323,2012,DE,23,285,15.0,30,9.0,1005,0
13.8853,54.5667,2012,DE,24,285,10.0,30,9.0,1118,-1
13.7243,54.4892,2012,DE,25,285,13.0,30,9.0,1206,-1
14.0972,54.4177,2012,DE,26,285,4.0,30,9.0,1378,-1
14.6552,54.548,2012,DE,27,286,15.0,30,9.0,140,-1
14.2312,54.8868,2012,DE,28,286,21.0,30,8.0,1036,-1
13.7787,54.9025,2012,DE,29,286,30.0,30,9.0,1174,-1
12.9318,54.9015,2012,DE,30,286,23.0,30,8.0,1396,-1
12.396,54.8437,2012,DE,31,287,11.5,30,8.0,118,-1
12.7155,55.0838,2012,DE,32,287,20.0,30,9.0,1064,-1
13.0755,55.082,2012,DE,33,287,19.0,15,9.0,1181,-1
13.6462,55.0842,2012,DE,34,287,28.0,30,6.0,1327,-1
14.2548,55.065,2012,DE,35,288,28.0,30,9.0,93,-1
14.361,55.3222,2012,DE,36,288,17.0,30,8.0,1032,-1
13.9015,55.2678,2012,DE,37,288,22.0,15,8.0,1181,-1
13.3728,55.2717,2012,DE,38,288,18.0,25,8.0,1326,-1
12.9953,55.2712,2012,DE,39,289,15.0,30,8.0,4,-1
12.8727,55.7652,2012,DE,40,289,12.0,15,9.0,1033,-1
12.781,55.8103,2012,DE,41,289,13.0,15,9.0,1093,-1
12.5297,56.1375,2012,DE,42,289,17.0,30,8.0,1281,-1
12.4252,56.1405,2012,DE,43,289,15.0,30,9.0,1411,-1
12.2335,56.2148,2012,DE,44,290,16.5,30,8.0,973,0
11.7968,56.1263,2012,DE,45,290,13.0,30,8.0,1096,-1
11.7198,56.3672,2012,DE,46,291,13.0,30,8.0,1061,-1
12.1063,56.3988,2012,DE,47,291,22.0,30,8.0,1191,-1
11.7835,56.6177,2012,DE,48,291,28.0,30,8.0,1374,-1
11.8423,56.8805,2012,DE,49,292,15.5,30,8.0,1038,-1
11.5872,57.1177,2012,DE,50,292,22.0,30,8.0,1181,-1
11.3292,57.3712,2012,DE,51,292,30.0,30,9.0,1341,-1
11.6923,57.3853,2012,DE,52,293,37.0,30,8.0,38,-1
12.009,57.0592,2012,DE,53,293,45.0,30,8.0,964,0
12.1925,56.8745,2012,DE,54,293,28.0,30,9.0,1073,-1
12.4332,56.6203,2012,DE,55,293,20.0,30,8.0,1216,-1
12.4313,56.4437,2012,DE,56,293,18.0,30,8.0,1318,-1
19.4351,60.6278,2012,FI,13,283,35.0,40,11.2,367,0
20.4978,60.8468,2012,FI,14,283,48.0,30,11.4,729,1
20.4958,61.2917,2012,FI,15,283,23.6,40,14.1,979,0
20.4914,61.7727,2012,FI,16,283,12.4,30,12.9,1244,-1
20.4808,62.2032,2012,FI,17,284,17.0,30,14.5,38,-1
20.4862,62.713,2012,FI,18,284,26.0,30,12.9,303,0
20.464,63.1138,2012,FI,19,284,40.0,38,13.3,530,1
19.6745,63.2022,2012,FI,20,284,78.0,40,9.4,786,1
19.5097,62.7793,2012,FI,21,284,20.1,30,14.0,1083,-1
18.5892,62.6781,2012,FI,22,284,20.0,40,13.8,1342,-1
18.4953,62.3392,2012,FI,23,285,33.0,45,9.1,122,-1
19.2497,62.2464,2012,FI,24,285,55.0,40,11.8,377,0
19.4068,61.7318,2012,FI,25,285,52.0,50,11.0,722,1
18.4671,61.7449,2012,FI,26,285,32.4,42,13.2,1007,-1
17.8279,61.6767,2012,FI,27,285,18.9,40,15.2,1232,-1
17.846,61.1437,2012,FI,28,286,15.0,30,15.4,78,-1
17.8369,60.7905,2012,FI,29,286,36.6,41,12.3,278,0
19.503,61.0579,2012,FI,30,286,70.8,29,8.5,916,0
18.9137,61.0291,2012,FI,31,286,22.2,31,13.2,1143,-1
18.7078,60.9265,2012,FI,32,286,17.0,30,15.0,1358,-1
21.37,58.63833,2013,EE,1,293,41.0,30,20.0,370,0
26.32167,59.75,2013,EE,10,295,12.0,30,21.0,310,0
26.15,59.79667,2013,EE,11,295,23.0,30,20.0,445,1
25.81,59.775,2013,EE,12,295,26.0,30,20.0,595,1
25.45167,59.75667,2013,EE,13,295,30.0,30,20.0,735,1
20.905,58.39167,2013,EE,14,297,30.0,25,20.0,535,1
22.07333,58.665,2013,EE,2,293,22.0,30,20.0,635,1
21.72333,58.84833,2013,EE,3,293,22.0,30,18.0,790,1
21.41833,59.0,2013,EE,4,293,15.0,30,20.0,930,0
21.38667,59.085,2013,EE,5,293,10.0,30,21.0,1015,-1
22.54333,59.31833,2013,EE,6,294,12.0,15,21.0,310,0
22.935,59.41833,2013,EE,7,294,70.0,30,17.0,480,1
23.46833,59.465,2013,EE,8,294,24.0,30,17.0,710,1
23.69833,59.49166,2013,EE,9,294,30.0,30,19.0,850,0
12.1705,54.3857,2013,DE,2,277,10.0,30,5.0,1087,-1
12.3028,54.5422,2013,DE,3,277,12.0,30,6.0,1210,-1
13.1177,54.7163,2013,DE,4,278,15.0,30,8.0,8,-1
13.5847,54.7143,2013,DE,5,278,22.0,30,9.0,156,-1
14.1165,54.6658,2013,DE,6,278,14.0,30,9.0,1050,0
13.8138,54.5562,2013,DE,7,278,12.0,30,9.0,1191,-1
13.7233,54.4627,2013,DE,8,278,12.0,30,8.0,1276,-1
14.0598,54.437,2013,DE,9,278,12.0,30,9.0,1416,-1
14.1707,54.9008,2013,DE,10,279,27.0,30,9.0,1020,0
13.6635,54.9032,2013,DE,11,279,10.0,30,8.0,1176,-1
12.844,54.9082,2013,DE,12,279,11.0,26,8.0,1384,-1
12.3837,54.8373,2013,DE,13,280,12.0,30,8.0,84,-1
12.7258,55.0845,2013,DE,14,280,15.0,30,9.0,1062,-1
13.095,55.0818,2013,DE,15,280,18.0,30,9.0,1174,-1
13.853,55.0842,2013,DE,16,280,23.0,30,8.0,1382,-1
14.1952,55.0082,2013,DE,17,281,11.0,30,8.0,70,-1
14.3497,55.3318,2013,DE,18,281,22.0,30,8.0,1035,0
13.952,55.2682,2013,DE,19,281,12.0,30,8.0,1160,-1
13.1832,55.269,2013,DE,20,281,15.0,30,8.0,1345,-1
12.9978,55.2737,2013,DE,21,281,12.0,30,8.0,1420,-1
11.3238,55.1115,2013,DE,22,283,16.0,30,8.0,1185,-1
